state,cases,deaths,date
Arizona,192670,4497,8/15/2020
Arizona,193554,4509,8/16/2020
Arizona,194027,4509,8/17/2020
Arizona,194931,4535,8/18/2020
Arizona,195568,4643,8/19/2020
Arizona,196305,4688,8/20/2020
Arizona,196925,4698,8/21/2020
Arizona,197909,4760,8/22/2020
Arizona,198117,4775,8/23/2020
Arizona,198421,4775,8/24/2020
Arizona,199293,4796,8/25/2020
Arizona,199495,4899,8/26/2020
Arizona,200172,4932,8/27/2020
Arizona,200694,4980,8/28/2020
Arizona,201317,5010,8/29/2020
Arizona,201695,5033,8/30/2020
Arizona,201866,5031,8/31/2020
Arizona,202375,5048,9/1/2020
Arizona,202898,5070,9/2/2020
Arizona,203964,5133,9/3/2020
Arizona,204686,5174,9/4/2020
Arizona,205518,5207,9/5/2020
Arizona,205772,5221,9/6/2020
Arizona,205971,5219,9/7/2020
Arizona,206048,5221,9/8/2020
Arizona,206548,5253,9/9/2020
Arizona,207002,5275,9/10/2020
Arizona,207525,5290,9/11/2020
Arizona,208128,5316,9/12/2020
Arizona,208514,5322,9/13/2020
Arizona,208726,5322,9/14/2020
Arizona,209215,5346,9/15/2020
Arizona,209911,5376,9/16/2020
Arizona,211663,5411,9/17/2020
Arizona,213663,5455,9/18/2020
Arizona,213551,5471,9/19/2020
Arizona,214018,5480,9/20/2020
Arizona,214251,5482,9/21/2020
Arizona,214846,5501,9/22/2020
Arizona,215284,5526,9/23/2020
Arizona,215852,5560,9/24/2020
Arizona,216367,5588,9/25/2020
Arizona,216826,5623,9/26/2020
Arizona,217237,5623,9/27/2020
Arizona,217513,5624,9/28/2020
Arizona,218185,5632,9/29/2020
Arizona,218511,5654,9/30/2020
Arizona,219214,5674,10/1/2020
Arizona,219778,5693,10/2/2020
Arizona,220403,5705,10/3/2020
Arizona,220757,5706,10/4/2020
Arizona,221091,5707,10/5/2020
Arizona,221937,5713,10/6/2020
Arizona,222558,5733,10/7/2020
Arizona,223407,5743,10/8/2020
Arizona,224101,5746,10/9/2020
Arizona,224985,5759,10/10/2020
Arizona,225575,5759,10/11/2020
Arizona,226072,5759,10/12/2020
Arizona,226749,5767,10/13/2020
Arizona,227660,5772,10/14/2020
Arizona,228748,5789,10/15/2020
Arizona,229508,5806,10/16/2020
Arizona,230412,5824,10/17/2020
Arizona,231149,5827,10/18/2020
Arizona,231933,5830,10/19/2020
Arizona,232939,5837,10/20/2020
Arizona,233948,5854,10/21/2020
Arizona,234914,5859,10/22/2020
Arizona,235910,5865,10/23/2020
Arizona,236898,5870,10/24/2020
Arizona,238200,5874,10/25/2020
Arizona,239193,5875,10/26/2020
Arizona,240158,5891,10/27/2020
Arizona,241259,5906,10/28/2020
Arizona,242510,5920,10/29/2020
Arizona,244099,5934,10/30/2020
Arizona,245962,5979,10/31/2020
Arizona,247484,5981,11/1/2020
Arizona,248293,5982,11/2/2020
Arizona,249841,6022,11/3/2020
Arizona,250853,6059,11/4/2020
Arizona,252843,6087,11/5/2020
Arizona,254961,6111,11/6/2020
Arizona,257384,6147,11/7/2020
Arizona,259299,6164,11/8/2020
Arizona,260646,6164,11/9/2020
Arizona,263445,6198,11/10/2020
Arizona,265195,6228,11/11/2020
Arizona,266644,6240,11/12/2020
Arizona,270596,6257,11/13/2020
Arizona,273400,6300,11/14/2020
Arizona,275523,6302,11/15/2020
Arizona,277179,6302,11/16/2020
Arizona,281284,6320,11/17/2020
Arizona,284554,6365,11/18/2020
Arizona,288807,6384,11/19/2020
Arizona,292880,6427,11/20/2020
Arizona,296997,6459,11/21/2020
Arizona,299698,6464,11/22/2020
Arizona,303188,6465,11/23/2020
Arizona,307943,6515,11/24/2020
Arizona,311727,6529,11/25/2020
Arizona,314326,6568,11/26/2020
Arizona,318695,6588,11/27/2020
Arizona,322774,6624,11/28/2020
Arizona,325995,6635,11/29/2020
Arizona,327046,6640,11/30/2020
Arizona,338254,6692,12/1/2020
Arizona,342925,6755,12/2/2020
Arizona,348134,6834,12/3/2020
Arizona,355054,6885,12/4/2020
Arizona,361186,6940,12/5/2020
Arizona,364276,6950,12/6/2020
Arizona,366364,6950,12/7/2020
Arizona,379662,6985,12/8/2020
Arizona,384241,7081,12/9/2020
Arizona,390047,7173,12/10/2020
Arizona,398150,7250,12/11/2020
Arizona,405656,7340,12/12/2020
Arizona,408646,7357,12/13/2020
Arizona,420459,7358,12/14/2020
Arizona,427121,7428,12/15/2020
Arizona,431330,7558,12/16/2020
Arizona,438514,7711,12/17/2020
Arizona,444038,7819,12/18/2020
Arizona,450807,7956,12/19/2020
Arizona,453601,7971,12/20/2020
Arizona,461345,7972,12/21/2020
Arizona,470351,8133,12/22/2020
Arizona,475706,8184,12/23/2020
Arizona,483502,8301,12/24/2020
Arizona,486993,8409,12/25/2020
Arizona,493277,8424,12/26/2020
Arizona,494489,8427,12/27/2020
Arizona,504616,8469,12/28/2020
Arizona,510548,8647,12/29/2020
Arizona,515366,8726,12/30/2020
Arizona,523829,8879,12/31/2020
Arizona,530267,9015,1/1/2021
Arizona,539162,9061,1/2/2021
Arizona,556384,9061,1/3/2021
Arizona,561542,9064,1/4/2021
Arizona,571676,9354,1/5/2021
Arizona,578623,9467,1/6/2021
Arizona,588383,9764,1/7/2021
Arizona,602146,9970,1/8/2021
Arizona,611900,10083,1/9/2021
Arizona,618546,10141,1/10/2021
Arizona,627771,10147,1/11/2021
Arizona,638739,10537,1/12/2021
Arizona,643683,10689,1/13/2021
Arkansas,1,0,3/11/2020
Arkansas,6,0,3/12/2020
Arkansas,7,0,3/13/2020
Arkansas,9,0,3/14/2020
Arkansas,16,0,3/15/2020
Arkansas,22,0,3/16/2020
Arkansas,22,0,3/17/2020
Arkansas,33,0,3/18/2020
Arkansas,62,0,3/19/2020
Arkansas,100,0,3/20/2020
Arkansas,118,0,3/21/2020
Arkansas,165,0,3/22/2020
Arkansas,201,0,3/23/2020
Arkansas,231,2,3/24/2020
Arkansas,307,2,3/25/2020
Arkansas,350,3,3/26/2020
Arkansas,385,3,3/27/2020
Arkansas,409,5,3/28/2020
Arkansas,449,6,3/29/2020
Arkansas,508,7,3/30/2020
Arkansas,564,8,3/31/2020
Arkansas,624,10,4/1/2020
Arkansas,683,12,4/2/2020
Arkansas,738,12,4/3/2020
Arkansas,743,14,4/4/2020
Arkansas,853,16,4/5/2020
Arkansas,927,16,4/6/2020
Arkansas,997,18,4/7/2020
Arkansas,1077,18,4/8/2020
Arkansas,1146,21,4/9/2020
Arkansas,1202,24,4/10/2020
Arkansas,1228,25,4/11/2020
Arkansas,1280,27,4/12/2020
Arkansas,1475,30,4/13/2020
Arkansas,1498,32,4/14/2020
Arkansas,1599,34,4/15/2020
Arkansas,1620,37,4/16/2020
Arkansas,1695,37,4/17/2020
Arkansas,1777,38,4/18/2020
Arkansas,1781,39,4/19/2020
Arkansas,1971,42,4/20/2020
Arkansas,2262,43,4/21/2020
Arkansas,2392,44,4/22/2020
Arkansas,2599,45,4/23/2020
Arkansas,2810,47,4/24/2020
Arkansas,2909,48,4/25/2020
Arkansas,3001,50,4/26/2020
Arkansas,3069,51,4/27/2020
Arkansas,3127,57,4/28/2020
Arkansas,3207,59,4/29/2020
Arkansas,3281,61,4/30/2020
Arkansas,3310,64,5/1/2020
Arkansas,3372,72,5/2/2020
Arkansas,3431,76,5/3/2020
Arkansas,3469,80,5/4/2020
Arkansas,3525,83,5/5/2020
Arkansas,3611,87,5/6/2020
Arkansas,3694,88,5/7/2020
Arkansas,3747,88,5/8/2020
Arkansas,3747,88,5/9/2020
Arkansas,4012,91,5/10/2020
Arkansas,4043,94,5/11/2020
Arkansas,4164,95,5/12/2020
Arkansas,4236,97,5/13/2020
Arkansas,4366,98,5/14/2020
Arkansas,4463,98,5/15/2020
Arkansas,4578,98,5/16/2020
Arkansas,4759,98,5/17/2020
Arkansas,4813,100,5/18/2020
Arkansas,4923,102,5/19/2020
Arkansas,5003,107,5/20/2020
Arkansas,5458,110,5/21/2020
Arkansas,5612,113,5/22/2020
Arkansas,5775,115,5/23/2020
Arkansas,5922,116,5/24/2020
Arkansas,6029,117,5/25/2020
Arkansas,6180,119,5/26/2020
Arkansas,6277,120,5/27/2020
Arkansas,6538,125,5/28/2020
Arkansas,6777,132,5/29/2020
Arkansas,7013,133,5/30/2020
Arkansas,7253,133,5/31/2020
Arkansas,7443,133,6/1/2020
Arkansas,7818,136,6/2/2020
Arkansas,8067,142,6/3/2020
Arkansas,8425,151,6/4/2020
Arkansas,8651,152,6/5/2020
Arkansas,9101,154,6/6/2020
Arkansas,9426,154,6/7/2020
Arkansas,9740,155,6/8/2020
Arkansas,10080,161,6/9/2020
Arkansas,10368,165,6/10/2020
Arkansas,10816,171,6/11/2020
Arkansas,11547,176,6/12/2020
Arkansas,12095,177,6/13/2020
Arkansas,12501,179,6/14/2020
Arkansas,12917,182,6/15/2020
Arkansas,13191,188,6/16/2020
Arkansas,13606,197,6/17/2020
Arkansas,13928,208,6/18/2020
Arkansas,14631,214,6/19/2020
Arkansas,15142,224,6/20/2020
Arkansas,15561,225,6/21/2020
Arkansas,16083,227,6/22/2020
Arkansas,16678,237,6/23/2020
Arkansas,17375,240,6/24/2020
Arkansas,18062,240,6/25/2020
Arkansas,18740,249,6/26/2020
Arkansas,19310,259,6/27/2020
Arkansas,19818,264,6/28/2020
Arkansas,20257,265,6/29/2020
Arkansas,20777,270,6/30/2020
Arkansas,21197,277,7/1/2020
Arkansas,22075,279,7/2/2020
Arkansas,22622,281,7/3/2020
Arkansas,23209,286,7/4/2020
Arkansas,23814,287,7/5/2020
Arkansas,24253,292,7/6/2020
Arkansas,24512,301,7/7/2020
Arkansas,25246,305,7/8/2020
Arkansas,26052,309,7/9/2020
Arkansas,26803,313,7/10/2020
Arkansas,27864,319,7/11/2020
Arkansas,28367,321,7/12/2020
Arkansas,28939,323,7/13/2020
Arkansas,29733,331,7/14/2020
Arkansas,30297,335,7/15/2020
Arkansas,31114,341,7/16/2020
Arkansas,31762,353,7/17/2020
Arkansas,32533,357,7/18/2020
Arkansas,33228,357,7/19/2020
Arkansas,33927,363,7/20/2020
Arkansas,34655,374,7/21/2020
Arkansas,35246,380,7/22/2020
Arkansas,36259,386,7/23/2020
Arkansas,37249,394,7/24/2020
Arkansas,37981,399,7/25/2020
Arkansas,38623,401,7/26/2020
Arkansas,39447,408,7/27/2020
Arkansas,40181,428,7/28/2020
Arkansas,40968,434,7/29/2020
Arkansas,41759,442,7/30/2020
Arkansas,42511,453,7/31/2020
Arkansas,43173,458,8/1/2020
Arkansas,43810,464,8/2/2020
Arkansas,44597,475,8/3/2020
Arkansas,45381,490,8/4/2020
Arkansas,46293,508,8/5/2020
Arkansas,47028,515,8/6/2020
Arkansas,48039,521,8/7/2020
Arkansas,48811,535,8/8/2020
Arkansas,49383,544,8/9/2020
Arkansas,50028,555,8/10/2020
Arkansas,50411,566,8/11/2020
Arkansas,51114,573,8/12/2020
Arkansas,51766,582,8/13/2020
Arkansas,52392,587,8/14/2020
Arkansas,51992,600,8/15/2020
Arkansas,52665,599,8/16/2020
Arkansas,53077,603,8/17/2020
Arkansas,53487,619,8/18/2020
Arkansas,54216,631,8/19/2020
Arkansas,54765,641,8/20/2020
Arkansas,55652,663,8/21/2020
Arkansas,56199,674,8/22/2020
Arkansas,56574,687,8/23/2020
Arkansas,56894,696,8/24/2020
Arkansas,57374,711,8/25/2020
Arkansas,58023,732,8/26/2020
Arkansas,58745,739,8/27/2020
Arkansas,59583,756,8/28/2020
Arkansas,60378,772,8/29/2020
Arkansas,60856,784,8/30/2020
Arkansas,61224,797,8/31/2020
Arkansas,61497,814,9/1/2020
Arkansas,62112,841,9/2/2020
Arkansas,63504,861,9/3/2020
Arkansas,64678,873,9/4/2020
Arkansas,65226,882,9/5/2020
Arkansas,65924,894,9/6/2020
Arkansas,66280,908,9/7/2020
Arkansas,66757,917,9/8/2020
Arkansas,67255,928,9/9/2020
Arkansas,67803,940,9/10/2020
Arkansas,68987,953,9/11/2020
Arkansas,69710,969,9/12/2020
Arkansas,70219,981,9/13/2020
Arkansas,70627,992,9/14/2020
Arkansas,71497,1150,9/15/2020
Arkansas,72219,1157,9/16/2020
Arkansas,73211,1166,9/17/2020
Arkansas,74082,1173,9/18/2020
Arkansas,75160,1181,9/19/2020
Arkansas,75723,1181,9/20/2020
Arkansas,76364,1197,9/21/2020
Arkansas,76981,1209,9/22/2020
Arkansas,77963,1229,9/23/2020
Arkansas,79049,1246,9/24/2020
Arkansas,79946,1266,9/25/2020
Arkansas,80755,1285,9/26/2020
Arkansas,81242,1308,9/27/2020
Arkansas,82049,1329,9/28/2020
Arkansas,82755,1350,9/29/2020
Arkansas,83697,1369,9/30/2020
Arkansas,84821,1384,10/1/2020
Arkansas,85779,1391,10/2/2020
Arkansas,86525,1407,10/3/2020
Arkansas,87013,1425,10/4/2020
Arkansas,87430,1447,10/5/2020
Arkansas,88071,1469,10/6/2020
Arkansas,88880,1482,10/7/2020
Arkansas,90145,1503,10/8/2020
Arkansas,91312,1530,10/9/2020
Arkansas,92220,1552,10/10/2020
Arkansas,92833,1569,10/11/2020
Arkansas,93487,1586,10/12/2020
Arkansas,94167,1611,10/13/2020
Arkansas,95246,1634,10/14/2020
Arkansas,96524,1645,10/15/2020
Arkansas,97539,1665,10/16/2020
Arkansas,98422,1684,10/17/2020
Arkansas,99066,1704,10/18/2020
Arkansas,99597,1714,10/19/2020
Arkansas,100441,1728,10/20/2020
Arkansas,101596,1751,10/21/2020
Arkansas,102798,1772,10/22/2020
Arkansas,104135,1782,10/23/2020
Arkansas,105318,1797,10/24/2020
Arkansas,106115,1812,10/25/2020
Arkansas,106727,1833,10/26/2020
Arkansas,107679,1857,10/27/2020
Arkansas,108640,1875,10/28/2020
Arkansas,109712,1894,10/29/2020
Arkansas,110874,1900,10/30/2020
Arkansas,112190,1925,10/31/2020
Arkansas,113057,1958,11/1/2020
Arkansas,113641,1985,11/2/2020
Arkansas,114519,2003,11/3/2020
Arkansas,115812,2026,11/4/2020
Arkansas,117360,2037,11/5/2020
Arkansas,119230,2056,11/6/2020
Arkansas,120828,2068,11/7/2020
Arkansas,121866,2085,11/8/2020
Arkansas,122811,2108,11/9/2020
Arkansas,124235,2112,11/10/2020
Arkansas,126197,2126,11/11/2020
Arkansas,128006,2144,11/12/2020
Arkansas,130318,2148,11/13/2020
Arkansas,132166,2159,11/14/2020
Arkansas,133040,2183,11/15/2020
Arkansas,134348,2225,11/16/2020
Arkansas,135902,2245,11/17/2020
Arkansas,137617,2275,11/18/2020
Arkansas,139855,2297,11/19/2020
Arkansas,141916,2321,11/20/2020
Arkansas,143821,2337,11/21/2020
Arkansas,145173,2357,11/22/2020
Arkansas,146190,2387,11/23/2020
Arkansas,148312,2405,11/24/2020
Arkansas,150277,2425,11/25/2020
Arkansas,152625,2436,11/26/2020
Arkansas,153677,2436,11/27/2020
Arkansas,155026,2449,11/28/2020
Arkansas,156247,2470,11/29/2020
Arkansas,157359,2502,11/30/2020
Arkansas,159309,2512,12/1/2020
Arkansas,161521,2522,12/2/2020
Arkansas,164310,2555,12/3/2020
Arkansas,167137,2586,12/4/2020
Arkansas,169382,2620,12/5/2020
Arkansas,170924,2660,12/6/2020
Arkansas,172042,2713,12/7/2020
Arkansas,174325,2752,12/8/2020
Arkansas,176652,2786,12/9/2020
Arkansas,178854,2820,12/10/2020
Arkansas,181624,2875,12/11/2020
Arkansas,184252,2911,12/12/2020
Arkansas,185702,2945,12/13/2020
Arkansas,187057,2990,12/14/2020
Arkansas,189198,3016,12/15/2020
Arkansas,191504,3074,12/16/2020
Arkansas,194543,3112,12/17/2020
Arkansas,197421,3139,12/18/2020
Arkansas,200114,3191,12/19/2020
Arkansas,201650,3237,12/20/2020
Arkansas,203107,3295,12/21/2020
Arkansas,205048,3338,12/22/2020
Arkansas,207941,3376,12/23/2020
Arkansas,211145,3406,12/24/2020
Arkansas,213267,3438,12/25/2020
Arkansas,213969,3441,12/26/2020
Arkansas,214877,3482,12/27/2020
Arkansas,216528,3537,12/28/2020
Arkansas,219246,3603,12/29/2020
Arkansas,222430,3637,12/30/2020
Arkansas,225138,3676,12/31/2020
Arkansas,229442,3711,1/1/2021
Arkansas,231442,3729,1/2/2021
Arkansas,233475,3749,1/3/2021
Arkansas,234781,3800,1/4/2021
Arkansas,238888,3836,1/5/2021
Arkansas,242593,3901,1/6/2021
Arkansas,245916,3926,1/7/2021
Arkansas,248860,3966,1/8/2021
Arkansas,251746,4010,1/9/2021
Arkansas,255076,4043,1/10/2021
Arkansas,256344,4081,1/11/2021
Arkansas,259553,4121,1/12/2021
Arkansas,262020,4186,1/13/2021
Arkansas,264511,4228,1/14/2021
California,1,0,1/25/2020
California,2,0,1/26/2020
California,2,0,1/27/2020
California,2,0,1/28/2020
California,2,0,1/29/2020
California,2,0,1/30/2020
California,3,0,1/31/2020
California,3,0,2/1/2020
California,6,0,2/2/2020
California,6,0,2/3/2020
California,6,0,2/4/2020
California,6,0,2/5/2020
California,6,0,2/6/2020
California,6,0,2/7/2020
California,6,0,2/8/2020
California,6,0,2/9/2020
California,7,0,2/10/2020
California,7,0,2/11/2020
California,7,0,2/12/2020
California,7,0,2/13/2020
California,7,0,2/14/2020
California,7,0,2/15/2020
California,7,0,2/16/2020
California,7,0,2/17/2020
California,7,0,2/18/2020
California,7,0,2/19/2020
California,8,0,2/20/2020
California,9,0,2/21/2020
California,9,0,2/22/2020
California,9,0,2/23/2020
California,11,0,2/24/2020
California,11,0,2/25/2020
California,26,0,2/26/2020
California,26,0,2/27/2020
California,27,0,2/28/2020
California,28,0,2/29/2020
California,33,0,3/1/2020
California,38,0,3/2/2020
California,45,0,3/3/2020
California,55,1,3/4/2020
California,67,1,3/5/2020
California,81,1,3/6/2020
California,100,1,3/7/2020
California,112,1,3/8/2020
California,172,2,3/9/2020
California,179,3,3/10/2020
California,202,4,3/11/2020
California,252,4,3/12/2020
California,320,5,3/13/2020
California,381,5,3/14/2020
California,478,6,3/15/2020
California,588,11,3/16/2020
California,732,14,3/17/2020
California,893,17,3/18/2020
California,1067,19,3/19/2020
California,1283,24,3/20/2020
California,1544,28,3/21/2020
California,1851,35,3/22/2020
California,2240,39,3/23/2020
California,2644,52,3/24/2020
California,3183,68,3/25/2020
California,4060,83,3/26/2020
California,4915,104,3/27/2020
California,5566,122,3/28/2020
California,6321,132,3/29/2020
California,7421,147,3/30/2020
California,8583,184,3/31/2020
California,9857,212,4/1/2020
California,11190,247,4/2/2020
California,12569,282,4/3/2020
California,13796,323,4/4/2020
California,15202,351,4/5/2020
California,16361,386,4/6/2020
California,17540,447,4/7/2020
California,19043,506,4/8/2020
California,20191,548,4/9/2020
California,21366,594,4/10/2020
California,22421,632,4/11/2020
California,23323,676,4/12/2020
California,24334,725,4/13/2020
California,25758,778,4/14/2020
California,27107,885,4/15/2020
California,28142,971,4/16/2020
California,29398,1050,4/17/2020
California,30829,1146,4/18/2020
California,31544,1176,4/19/2020
California,33862,1223,4/20/2020
California,35844,1316,4/21/2020
California,37573,1425,4/22/2020
California,39534,1548,4/23/2020
California,41368,1619,4/24/2020
California,42590,1692,4/25/2020
California,43691,1716,4/26/2020
California,45208,1800,4/27/2020
California,46570,1884,4/28/2020
California,48904,1961,4/29/2020
California,50470,2057,4/30/2020
California,52318,2147,5/1/2020
California,53753,2213,5/2/2020
California,55072,2235,5/3/2020
California,56333,2297,5/4/2020
California,58848,2386,5/5/2020
California,60787,2478,5/6/2020
California,62481,2561,5/7/2020
California,64616,2650,5/8/2020
California,66824,2732,5/9/2020
California,68051,2769,5/10/2020
California,69514,2820,5/11/2020
California,71150,2902,5/12/2020
California,73218,3014,5/13/2020
California,74947,3039,5/14/2020
California,77015,3192,5/15/2020
California,78933,3254,5/16/2020
California,80366,3290,5/17/2020
California,81943,3322,5/18/2020
California,83981,3422,5/19/2020
California,86125,3514,5/20/2020
California,88488,3624,5/21/2020
California,90801,3690,5/22/2020
California,92815,3768,5/23/2020
California,94743,3790,5/24/2020
California,97017,3808,5/25/2020
California,99924,3859,5/26/2020
California,101873,3961,5/27/2020
California,104071,4042,5/28/2020
California,107043,4144,5/29/2020
California,110100,4214,5/30/2020
California,113114,4242,5/31/2020
California,115643,4287,6/1/2020
California,118081,4360,6/2/2020
California,120407,4422,6/3/2020
California,122917,4484,6/4/2020
California,126510,4550,6/5/2020
California,129147,4626,6/6/2020
California,131997,4653,6/7/2020
California,134287,4679,6/8/2020
California,137245,4775,6/9/2020
California,140139,4869,6/10/2020
California,143709,4941,6/11/2020
California,147285,4986,6/12/2020
California,150434,5059,6/13/2020
California,152953,5089,6/14/2020
California,155662,5120,6/15/2020
California,159131,5202,6/16/2020
California,163381,5283,6/17/2020
California,167135,5359,6/18/2020
California,170843,5425,6/19/2020
California,174854,5495,6/20/2020
California,178807,5517,6/21/2020
California,184620,5561,6/22/2020
California,191039,5637,6/23/2020
California,195889,5728,6/24/2020
California,201413,5810,6/25/2020
California,207027,5872,6/26/2020
California,211453,5902,6/27/2020
California,216955,5937,6/28/2020
California,223995,5979,6/29/2020
California,232153,6083,6/30/2020
California,239764,6168,7/1/2020
California,248198,6263,7/2/2020
California,256298,6315,7/3/2020
California,265176,6329,7/4/2020
California,271587,6369,7/5/2020
California,277869,6452,7/6/2020
California,287766,6563,7/7/2020
California,296304,6708,7/8/2020
California,303516,6825,7/9/2020
California,311505,6936,7/10/2020
California,320030,7012,7/11/2020
California,327676,7042,7/12/2020
California,336206,7086,7/13/2020
California,346593,7227,7/14/2020
California,355497,7368,7/15/2020
California,364761,7490,7/16/2020
California,374922,7607,7/17/2020
California,383194,7697,7/18/2020
California,391460,7710,7/19/2020
California,400195,7764,7/20/2020
California,410366,7883,7/21/2020
California,422528,8038,7/22/2020
California,433175,8190,7/23/2020
California,443096,8325,7/24/2020
California,453327,8428,7/25/2020
California,459338,8451,7/26/2020
California,467103,8544,7/27/2020
California,474951,8716,7/28/2020
California,486039,8884,7/29/2020
California,494269,9009,7/30/2020
California,502273,9222,7/31/2020
California,509507,9365,8/1/2020
California,515937,9399,8/2/2020
California,522235,9500,8/3/2020
California,527258,9696,8/4/2020
California,532776,9866,8/5/2020
California,541013,10014,8/6/2020
California,548142,10197,8/7/2020
California,556158,10299,8/8/2020
California,563244,10365,8/9/2020
California,574267,10460,8/10/2020
California,586078,10654,8/11/2020
California,595097,10808,8/12/2020
California,603212,10995,8/13/2020
California,613243,11146,8/14/2020
California,621981,11229,8/15/2020
California,628508,11245,8/16/2020
California,634991,11334,8/17/2020
California,640499,11523,8/18/2020
California,646742,11686,8/19/2020
California,653401,11801,8/20/2020
California,659991,11984,8/21/2020
California,665325,12137,8/22/2020
California,669944,12152,8/23/2020
California,676236,12250,8/24/2020
California,682320,12409,8/25/2020
California,687612,12547,8/26/2020
California,692962,12696,8/27/2020
California,698389,12836,8/28/2020
California,702499,12906,8/29/2020
California,706589,12939,8/30/2020
California,712541,13020,8/31/2020
California,716628,13149,9/1/2020
California,722035,13330,9/2/2020
California,727398,13497,9/3/2020
California,732691,13644,9/4/2020
California,737073,13708,9/5/2020
California,740233,13730,9/6/2020
California,742689,13763,9/7/2020
California,746113,13843,9/8/2020
California,749196,13990,9/9/2020
California,753017,14094,9/10/2020
California,757125,14265,9/11/2020
California,760581,14333,9/12/2020
California,763389,14386,9/13/2020
California,767062,14458,9/14/2020
California,769917,14606,9/15/2020
California,773318,14716,9/16/2020
California,776944,14807,9/17/2020
California,781436,14912,9/18/2020
California,785076,15023,9/19/2020
California,788077,15018,9/20/2020
California,792217,15069,9/21/2020
California,795077,15209,9/22/2020
California,798350,15313,9/23/2020
California,801671,15389,9/24/2020
California,805733,15533,9/25/2020
California,809214,15588,9/26/2020
California,811698,15608,9/27/2020
California,814796,15641,9/28/2020
California,817939,15791,9/29/2020
California,821125,15898,9/30/2020
California,824306,15989,10/1/2020
California,828364,16074,10/2/2020
California,831494,16122,10/3/2020
California,834635,16150,10/4/2020
California,837720,16179,10/5/2020
California,840322,16251,10/6/2020
California,843732,16358,10/7/2020
California,847384,16425,10/8/2020
California,851228,16502,10/9/2020
California,854302,16568,10/10/2020
California,857076,16581,10/11/2020
California,859959,16594,10/12/2020
California,863614,16650,10/13/2020
California,867094,16752,10/14/2020
California,870380,16839,10/15/2020
California,874101,16901,10/16/2020
California,876257,16940,10/17/2020
California,878394,16979,10/18/2020
California,882665,16987,10/19/2020
California,887093,17067,10/20/2020
California,890153,17189,10/21/2020
California,896424,17266,10/22/2020
California,902325,17316,10/23/2020
California,906644,17345,10/24/2020
California,909344,17358,10/25/2020
California,913699,17398,10/26/2020
California,918627,17478,10/27/2020
California,922680,17541,10/28/2020
California,926893,17567,10/29/2020
California,931826,17627,10/30/2020
California,935248,17661,10/31/2020
California,938883,17671,11/1/2020
California,944141,17700,11/2/2020
California,949383,17751,11/3/2020
California,954624,17818,11/4/2020
California,960884,17866,11/5/2020
California,967597,17939,11/6/2020
California,972801,17964,11/7/2020
California,978844,17975,11/8/2020
California,985598,18035,11/9/2020
California,994341,18073,11/10/2020
California,999498,18109,11/11/2020
California,1009187,18141,11/12/2020
California,1019052,18218,11/13/2020
California,1027016,18254,11/14/2020
California,1035981,18265,11/15/2020
California,1047360,18304,11/16/2020
California,1058096,18360,11/17/2020
California,1069517,18467,11/18/2020
California,1082674,18555,11/19/2020
California,1096401,18649,11/20/2020
California,1109844,18709,11/21/2020
California,1118652,18726,11/22/2020
California,1136467,18768,11/23/2020
California,1153005,18875,11/24/2020
